id,Category,neck_collar,occasion,surface_styling
58244,Women Tops & Tunics,round neck,casual,ruffles
58757,Women Tops & Tunics,high,casual,knitted
69272,Women Tops & Tunics,high,casual,knitted
57230,Women Tops & Tunics,high,casual,knitted
57558,Women Tops & Tunics,round neck,casual,default
63117,Women Tops & Tunics,round neck,casual,default
52600,Women Tops & Tunics,round neck,casual,default
68577,Women Tops & Tunics,high,casual,knitted
55949,Women Tops & Tunics,high,casual,knitted
58006,Women Tops & Tunics,high,casual,knitted
63455,Women Tops & Tunics,v-neck,casual,knitted
66231,Women Tops & Tunics,v-neck,casual,knitted
57642,Women Tops & Tunics,v-neck,casual,knitted
62327,Women Tops & Tunics,high,casual,knitted
55405,Women Tops & Tunics,high,casual,knitted
60242,Women Tops & Tunics,high,casual,knitted
68660,Women Tops & Tunics,high,casual,knitted
57582,Women Tops & Tunics,high,casual,knitted
58275,Women Tops & Tunics,high,casual,knitted
54026,Women Tops & Tunics,sweetheart neck,casual,ruffles
56065,Women Tops & Tunics,sweetheart neck,casual,ruffles
70139,Women Tops & Tunics,sweetheart neck,casual,ruffles
56352,Women Tops & Tunics,high,casual,knitted
65393,Women Tops & Tunics,high,casual,knitted
67441,Women Tops & Tunics,high,casual,knitted
59117,Women Tops & Tunics,round neck,casual,knitted
64556,Women Tops & Tunics,round neck,casual,knitted
59458,Women Tops & Tunics,round neck,casual,knitted
63570,Women Tops & Tunics,round neck,casual,default
61331,Women Tops & Tunics,round neck,casual,default
54798,Women Tops & Tunics,round neck,casual,default
58146,Women Tops & Tunics,round neck,casual,tie-ups
68523,Women Tops & Tunics,round neck,casual,tie-ups
53285,Women Tops & Tunics,round neck,casual,tie-ups
51722,Women Tops & Tunics,high,casual,knitted
53221,Women Tops & Tunics,high,casual,knitted
69573,Women Tops & Tunics,high,casual,knitted
68423,Women Tops & Tunics,round neck,casual,knitted
57801,Women Tops & Tunics,round neck,casual,knitted
61455,Women Tops & Tunics,round neck,casual,knitted
63811,Women Tops & Tunics,sweetheart neck,casual,ruffles
58441,Women Tops & Tunics,sweetheart neck,casual,ruffles
68826,Women Tops & Tunics,sweetheart neck,casual,ruffles
68764,Women Tops & Tunics,square neck,casual,knitted
54079,Women Tops & Tunics,square neck,casual,knitted
60005,Women Tops & Tunics,square neck,casual,knitted
67427,Women Tops & Tunics,sweetheart neck,casual,ruffles
61038,Women Tops & Tunics,sweetheart neck,casual,ruffles
70214,Women Tops & Tunics,sweetheart neck,casual,ruffles
69281,Women Tops & Tunics,high,casual,knitted
62065,Women Tops & Tunics,high,casual,knitted
51443,Women Tops & Tunics,high,casual,knitted
68197,Women Tops & Tunics,round neck,casual,default
61388,Women Tops & Tunics,round neck,casual,default
51615,Women Tops & Tunics,round neck,casual,default
53828,Women Tops & Tunics,v-neck,casual,knitted
67927,Women Tops & Tunics,v-neck,casual,knitted
67312,Women Tops & Tunics,v-neck,casual,knitted
70337,Women Tops & Tunics,round neck,casual,default
63253,Women Tops & Tunics,round neck,casual,default
53837,Women Tops & Tunics,round neck,casual,default
58325,Women Tops & Tunics,round neck,casual,ruffles
57321,Women Tops & Tunics,round neck,casual,ruffles
57731,Women Tops & Tunics,round neck,casual,ruffles
56192,Women Tops & Tunics,round neck,casual,ruffles
61692,Women Tops & Tunics,round neck,casual,ruffles
66941,Women Tops & Tunics,round neck,casual,ruffles
54478,Women Tops & Tunics,round neck,casual,tie-ups
64667,Women Tops & Tunics,round neck,casual,tie-ups
54736,Women Tops & Tunics,round neck,casual,tie-ups
67871,Women Tops & Tunics,round neck,casual,waist tie-ups
68506,Women Tops & Tunics,round neck,casual,waist tie-ups
62007,Women Tops & Tunics,round neck,casual,waist tie-ups
69506,Women Tops & Tunics,high,casual,knitted
63287,Women Tops & Tunics,high,casual,knitted
56217,Women Tops & Tunics,high,casual,knitted
61075,Women Tops & Tunics,round neck,casual,applique
56869,Women Tops & Tunics,round neck,casual,applique
61044,Women Tops & Tunics,round neck,casual,applique
55352,Women Tops & Tunics,v-neck,casual,knitted
54682,Women Tops & Tunics,v-neck,casual,knitted
55874,Women Tops & Tunics,v-neck,casual,knitted
66224,Women Tops & Tunics,round neck,casual,tie-ups
57693,Women Tops & Tunics,round neck,casual,tie-ups
56149,Women Tops & Tunics,round neck,casual,tie-ups
65925,Women Tops & Tunics,high,casual,applique
58797,Women Tops & Tunics,high,casual,applique
63834,Women Tops & Tunics,high,casual,applique
64338,Women Tops & Tunics,high,casual,knitted
58795,Women Tops & Tunics,high,casual,knitted
56465,Women Tops & Tunics,high,casual,knitted
68789,Women Tops & Tunics,high,casual,knitted
66565,Women Tops & Tunics,high,casual,knitted
58222,Women Tops & Tunics,high,casual,knitted
58147,Women Tops & Tunics,round neck,casual,default
66413,Women Tops & Tunics,round neck,casual,default
56238,Women Tops & Tunics,round neck,casual,default
57123,Women Tops & Tunics,high,casual,tie-ups
54238,Women Tops & Tunics,high,casual,tie-ups
67590,Women Tops & Tunics,high,casual,tie-ups
54082,Women Tops & Tunics,high,casual,knitted
61229,Women Tops & Tunics,high,casual,knitted
52678,Women Tops & Tunics,high,casual,knitted
55343,Women Tops & Tunics,round neck,casual,tie-ups
64506,Women Tops & Tunics,round neck,casual,tie-ups
53164,Women Tops & Tunics,round neck,casual,tie-ups
57352,Women Tops & Tunics,round neck,casual,tie-ups
63859,Women Tops & Tunics,round neck,casual,tie-ups
69382,Women Tops & Tunics,round neck,casual,tie-ups
64973,Women Tops & Tunics,high,casual,knitted
53024,Women Tops & Tunics,high,casual,knitted
58226,Women Tops & Tunics,high,casual,knitted
58591,Women Tops & Tunics,high,casual,knitted
55383,Women Tops & Tunics,high,casual,knitted
60578,Women Tops & Tunics,high,casual,knitted
58902,Women Tops & Tunics,round neck,casual,waist tie-ups
63027,Women Tops & Tunics,round neck,casual,waist tie-ups
63271,Women Tops & Tunics,round neck,casual,waist tie-ups
69436,Women Tops & Tunics,round neck,casual,knitted
60413,Women Tops & Tunics,round neck,casual,knitted
69823,Women Tops & Tunics,round neck,casual,knitted
56920,Women Tops & Tunics,default,casual,ruffles
69714,Women Tops & Tunics,default,casual,ruffles
61934,Women Tops & Tunics,default,casual,ruffles
70262,Women Tops & Tunics,high,casual,knitted
56311,Women Tops & Tunics,high,casual,knitted
52735,Women Tops & Tunics,high,casual,knitted
63720,Women Tops & Tunics,high,casual,knitted
54925,Women Tops & Tunics,high,casual,knitted
59010,Women Tops & Tunics,high,casual,knitted
54888,Women Tops & Tunics,high,casual,knitted
61054,Women Tops & Tunics,high,casual,knitted
66752,Women Tops & Tunics,high,casual,knitted
69041,Women Tops & Tunics,round neck,casual,knitted
63309,Women Tops & Tunics,round neck,casual,knitted
66039,Women Tops & Tunics,round neck,casual,knitted
65800,Women Tops & Tunics,sweetheart neck,casual,knitted
61547,Women Tops & Tunics,sweetheart neck,casual,knitted
66996,Women Tops & Tunics,sweetheart neck,casual,knitted
62160,Women Tops & Tunics,high,casual,knitted
67374,Women Tops & Tunics,high,casual,knitted
64259,Women Tops & Tunics,high,casual,knitted
63588,Women Tops & Tunics,high,casual,knitted
66741,Women Tops & Tunics,high,casual,knitted
51705,Women Tops & Tunics,high,casual,knitted
52737,Women Tops & Tunics,high,casual,knitted
70112,Women Tops & Tunics,high,casual,knitted
59422,Women Tops & Tunics,round neck,casual,ruffles
63414,Women Tops & Tunics,round neck,casual,ruffles
52145,Women Tops & Tunics,default,casual,ruffles
69751,Women Tops & Tunics,default,casual,ruffles
63581,Women Tops & Tunics,high,casual,knitted
68384,Women Tops & Tunics,high,casual,knitted
59124,Women Tops & Tunics,default,casual,ruffles
66163,Women Tops & Tunics,default,casual,ruffles
56596,Women Tops & Tunics,round neck,casual,knitted
55915,Women Tops & Tunics,round neck,casual,knitted
53999,Women Tops & Tunics,v-neck,casual,default
65229,Women Tops & Tunics,v-neck,casual,default
64189,Women Tops & Tunics,round neck,casual,knitted
58642,Women Tops & Tunics,round neck,casual,knitted
64759,Women Tops & Tunics,v-neck,casual,ruffles
65535,Women Tops & Tunics,v-neck,casual,ruffles
52979,Women Tops & Tunics,round neck,casual,tie-ups
66307,Women Tops & Tunics,round neck,casual,tie-ups
54981,Women Tops & Tunics,sweetheart neck,casual,default
63318,Women Tops & Tunics,sweetheart neck,casual,default
67146,Women Tops & Tunics,high,casual,applique
53456,Women Tops & Tunics,high,casual,applique
56094,Women Tops & Tunics,high,casual,knitted
59031,Women Tops & Tunics,high,casual,knitted
61200,Women Tops & Tunics,default,casual,ruffles
56430,Women Tops & Tunics,default,casual,ruffles
54656,Women Tops & Tunics,round neck,casual,knitted
61001,Women Tops & Tunics,round neck,casual,knitted
54078,Women Tops & Tunics,high,casual,applique
70295,Women Tops & Tunics,high,casual,applique
67617,Women Tops & Tunics,round neck,casual,default
55330,Women Tops & Tunics,round neck,casual,default
52284,Women Tops & Tunics,round neck,casual,knitted
59216,Women Tops & Tunics,round neck,casual,knitted
60865,Women Tops & Tunics,sweetheart neck,casual,ruffles
57540,Women Tops & Tunics,sweetheart neck,casual,ruffles
61302,Women Tops & Tunics,round neck,casual,default
70168,Women Tops & Tunics,round neck,casual,default
58614,Women Tops & Tunics,round neck,casual,default
53822,Women Tops & Tunics,round neck,casual,default
53762,Women Tops & Tunics,round neck,casual,tie-ups
61363,Women Tops & Tunics,round neck,casual,tie-ups
53326,Women Tops & Tunics,round neck,casual,knitted
64396,Women Tops & Tunics,round neck,casual,knitted
66154,Women Tops & Tunics,high,casual,knitted
60523,Women Tops & Tunics,high,casual,knitted
51641,Women Tops & Tunics,sweetheart neck,casual,knitted
59971,Women Tops & Tunics,sweetheart neck,casual,knitted
65128,Women Tops & Tunics,round neck,casual,waist tie-ups
55783,Women Tops & Tunics,round neck,casual,waist tie-ups
58681,Women Tops & Tunics,round neck,casual,knitted
56142,Women Tops & Tunics,round neck,casual,knitted
65178,Women Tops & Tunics,round neck,casual,knitted
64356,Women Tops & Tunics,round neck,casual,knitted
66639,Women Tops & Tunics,high,casual,knitted
56803,Women Tops & Tunics,high,casual,knitted
66259,Women Tops & Tunics,round neck,casual,waist tie-ups
56310,Women Tops & Tunics,round neck,casual,waist tie-ups
64832,Women Tops & Tunics,default,casual,ruffles
63351,Women Tops & Tunics,default,casual,ruffles
56498,Women Tops & Tunics,round neck,casual,waist tie-ups
64287,Women Tops & Tunics,round neck,casual,waist tie-ups
57069,Women Tops & Tunics,round neck,casual,tie-ups
62109,Women Tops & Tunics,round neck,casual,tie-ups
67524,Women Tops & Tunics,round neck,casual,default
59790,Women Tops & Tunics,round neck,casual,default
51463,Women Tops & Tunics,round neck,casual,knitted
56035,Women Tops & Tunics,round neck,casual,knitted
55476,Women Tops & Tunics,round neck,casual,waist tie-ups
57907,Women Tops & Tunics,round neck,casual,waist tie-ups
52077,Women Tops & Tunics,round neck,casual,default
62593,Women Tops & Tunics,round neck,casual,default
64468,Women Tops & Tunics,round neck,casual,tie-ups
57184,Women Tops & Tunics,round neck,casual,tie-ups
58280,Women Tops & Tunics,round neck,casual,default
51857,Women Tops & Tunics,round neck,casual,default
58941,Women Tops & Tunics,round neck,casual,applique
68467,Women Tops & Tunics,round neck,casual,applique
69549,Women Tops & Tunics,round neck,casual,default
56677,Women Tops & Tunics,round neck,casual,default
56162,Women Tops & Tunics,round neck,casual,knitted
66562,Women Tops & Tunics,round neck,casual,knitted
57247,Women Tops & Tunics,round neck,casual,waist tie-ups
69200,Women Tops & Tunics,round neck,casual,waist tie-ups
61121,Women Tops & Tunics,round neck,casual,knitted
60486,Women Tops & Tunics,round neck,casual,knitted
69109,Women Tops & Tunics,round neck,casual,knitted
69188,Women Tops & Tunics,round neck,casual,knitted
66667,Women Tops & Tunics,high,casual,knitted
60320,Women Tops & Tunics,high,casual,knitted
53811,Women Tops & Tunics,round neck,casual,waist tie-ups
54335,Women Tops & Tunics,round neck,casual,waist tie-ups
62123,Women Tops & Tunics,high,casual,knitted
64177,Women Tops & Tunics,high,casual,knitted
65732,Women Tops & Tunics,round neck,casual,tie-ups
66467,Women Tops & Tunics,round neck,casual,tie-ups
53295,Women Tops & Tunics,sweetheart neck,casual,knitted
52535,Women Tops & Tunics,sweetheart neck,casual,knitted
69984,Women Tops & Tunics,round neck,casual,default
58388,Women Tops & Tunics,round neck,casual,default
64600,Women Tops & Tunics,high,casual,applique
61551,Women Tops & Tunics,high,casual,applique
59030,Women Tops & Tunics,round neck,casual,waist tie-ups
51831,Women Tops & Tunics,round neck,casual,waist tie-ups
64938,Women Tops & Tunics,round neck,casual,knitted
59521,Women Tops & Tunics,round neck,casual,knitted
65692,Women Tops & Tunics,round neck,casual,knitted
69841,Women Tops & Tunics,round neck,casual,knitted
57045,Women Tops & Tunics,round neck,casual,default
60378,Women Tops & Tunics,round neck,casual,default
63234,Women Tops & Tunics,high,casual,knitted
67264,Women Tops & Tunics,high,casual,knitted
51893,Women Tops & Tunics,default,casual,knitted
60321,Women Tops & Tunics,default,casual,knitted
64677,Women Tops & Tunics,round neck,casual,knitted
65999,Women Tops & Tunics,round neck,casual,knitted
62273,Women Tops & Tunics,default,casual,ruffles
57714,Women Tops & Tunics,default,casual,ruffles
59244,Women Tops & Tunics,square neck,casual,knitted
66295,Women Tops & Tunics,square neck,casual,knitted
53343,Women Tops & Tunics,sweetheart neck,casual,ruffles
56618,Women Tops & Tunics,sweetheart neck,casual,ruffles
60276,Women Tops & Tunics,round neck,casual,tie-ups
62655,Women Tops & Tunics,round neck,casual,tie-ups
56044,Women Tops & Tunics,round neck,casual,tie-ups
65465,Women Tops & Tunics,round neck,casual,tie-ups
68375,Women Tops & Tunics,high,casual,knitted
51402,Women Tops & Tunics,high,casual,knitted
60153,Women Tops & Tunics,high,casual,knitted
63780,Women Tops & Tunics,high,casual,knitted
57585,Women Tops & Tunics,round neck,casual,waist tie-ups
60563,Women Tops & Tunics,round neck,casual,waist tie-ups
69160,Women Tops & Tunics,round neck,casual,applique
54622,Women Tops & Tunics,round neck,casual,applique
66653,Women Tops & Tunics,square neck,casual,knitted
67939,Women Tops & Tunics,square neck,casual,knitted
65103,Women Tops & Tunics,stylised,casual,knitted
57173,Women Tops & Tunics,stylised,casual,knitted
59519,Women Tops & Tunics,sweetheart neck,casual,knitted
69623,Women Tops & Tunics,sweetheart neck,casual,knitted
67305,Women Tops & Tunics,default,casual,applique
69266,Women Tops & Tunics,default,casual,applique
66554,Women Tops & Tunics,high,casual,default
61271,Women Tops & Tunics,high,casual,default
57041,Women Tops & Tunics,high,casual,applique
67540,Women Tops & Tunics,high,casual,applique
67373,Women Tops & Tunics,sweetheart neck,casual,knitted
69781,Women Tops & Tunics,sweetheart neck,casual,knitted
67567,Women Tops & Tunics,round neck,casual,tie-ups
64721,Women Tops & Tunics,round neck,casual,tie-ups
56979,Women Tops & Tunics,round neck,casual,tie-ups
64652,Women Tops & Tunics,round neck,casual,tie-ups
67372,Women Tops & Tunics,high,casual,applique
56966,Women Tops & Tunics,high,casual,applique
60399,Women Tops & Tunics,round neck,casual,knitted
56434,Women Tops & Tunics,round neck,casual,knitted
55960,Women Tops & Tunics,round neck,casual,default
51536,Women Tops & Tunics,round neck,casual,default
69836,Women Tops & Tunics,round neck,casual,default
56867,Women Tops & Tunics,round neck,casual,default
53682,Women Tops & Tunics,round neck,casual,knitted
68829,Women Tops & Tunics,round neck,casual,knitted
63016,Women Tops & Tunics,sweetheart neck,casual,ruffles
63698,Women Tops & Tunics,sweetheart neck,casual,ruffles
56606,Women Tops & Tunics,round neck,casual,default
62492,Women Tops & Tunics,round neck,casual,default
55803,Women Tops & Tunics,round neck,casual,knitted
53605,Women Tops & Tunics,round neck,casual,knitted
64952,Women Tops & Tunics,round neck,casual,tie-ups
54294,Women Tops & Tunics,round neck,casual,tie-ups
56480,Women Tops & Tunics,round neck,casual,waist tie-ups
55689,Women Tops & Tunics,round neck,casual,waist tie-ups
55203,Women Tops & Tunics,default,casual,knitted
53947,Women Tops & Tunics,default,casual,knitted
69240,Women Tops & Tunics,high,casual,ruffles
58942,Women Tops & Tunics,high,casual,ruffles
56646,Women Tops & Tunics,high,casual,knitted
69817,Women Tops & Tunics,high,casual,knitted
52303,Women Tops & Tunics,round neck,casual,tie-ups
57411,Women Tops & Tunics,round neck,casual,tie-ups
54524,Women Tops & Tunics,round neck,casual,waist tie-ups
68993,Women Tops & Tunics,round neck,casual,waist tie-ups
67011,Women Tops & Tunics,round neck,casual,tie-ups
65426,Women Tops & Tunics,round neck,casual,tie-ups
54894,Women Tops & Tunics,round neck,casual,knitted
58699,Women Tops & Tunics,round neck,casual,knitted
61957,Women Tops & Tunics,round neck,casual,knitted
57533,Women Tops & Tunics,round neck,casual,knitted
52081,Women Tops & Tunics,round neck,casual,waist tie-ups
53854,Women Tops & Tunics,round neck,casual,waist tie-ups
68465,Women Tops & Tunics,high,casual,knitted
66726,Women Tops & Tunics,high,casual,knitted
60024,Women Tops & Tunics,round neck,casual,applique
70051,Women Tops & Tunics,round neck,casual,applique
64731,Women Tops & Tunics,v-neck,casual,knitted
57607,Women Tops & Tunics,v-neck,casual,knitted
60034,Women Tops & Tunics,round neck,casual,tie-ups
64932,Women Tops & Tunics,round neck,casual,tie-ups
62032,Women Tops & Tunics,v-neck,casual,applique
67050,Women Tops & Tunics,v-neck,casual,applique
69550,Women Tops & Tunics,default,casual,default
70349,Women Tops & Tunics,default,casual,default
61451,Women Tops & Tunics,round neck,casual,tie-ups
67359,Women Tops & Tunics,round neck,casual,tie-ups
61798,Women Tops & Tunics,high,casual,knitted
62777,Women Tops & Tunics,high,casual,knitted
68235,Women Tops & Tunics,round neck,casual,applique
59699,Women Tops & Tunics,round neck,casual,applique
54379,Women Tops & Tunics,round neck,casual,tie-ups
63466,Women Tops & Tunics,round neck,casual,tie-ups
64352,Women Tops & Tunics,stylised,casual,knitted
57776,Women Tops & Tunics,round neck,casual,applique
61893,Women Tops & Tunics,round neck,casual,tie-ups
63484,Women Tops & Tunics,round neck,casual,knitted
53556,Women Tops & Tunics,round neck,casual,knitted
60989,Women Tops & Tunics,round neck,casual,tie-ups
64878,Women Tops & Tunics,round neck,casual,waist tie-ups
65592,Women Tops & Tunics,high,casual,knitted
57816,Women Tops & Tunics,default,casual,knitted
55137,Women Tops & Tunics,round neck,casual,applique
59262,Women Tops & Tunics,square neck,casual,knitted
66411,Women Tops & Tunics,round neck,casual,applique
69654,Women Tops & Tunics,square neck,casual,knitted
57255,Women Tops & Tunics,high,casual,knitted
68634,Women Tops & Tunics,round neck,casual,ruffles
65661,Women Tops & Tunics,round neck,casual,waist tie-ups
62169,Women Tops & Tunics,round neck,casual,tie-ups
59835,Women Tops & Tunics,round neck,casual,waist tie-ups
65686,Women Tops & Tunics,round neck,casual,ruffles
63468,Women Tops & Tunics,round neck,casual,default
70027,Women Tops & Tunics,round neck,casual,default
53702,Women Tops & Tunics,round neck,casual,applique
70368,Women Tops & Tunics,v-neck,casual,ruffles
53126,Women Tops & Tunics,round neck,casual,knitted
63595,Women Tops & Tunics,round neck,casual,ruffles
62539,Women Tops & Tunics,sweetheart neck,casual,knitted
65642,Women Tops & Tunics,round neck,casual,ruffles
61454,Women Tops & Tunics,round neck,casual,waist tie-ups
66203,Women Tops & Tunics,round neck,casual,tie-ups
70188,Women Tops & Tunics,high,casual,tie-ups
67537,Women Tops & Tunics,round neck,casual,default
60433,Women Tops & Tunics,high,party,knitted
63365,Women Tops & Tunics,high,casual,knitted
53703,Women Tops & Tunics,round neck,casual,tie-ups
65041,Women Tops & Tunics,default,casual,applique
68817,Women Tops & Tunics,sweetheart neck,casual,default
66525,Women Tops & Tunics,round neck,casual,default
64700,Women Tops & Tunics,sweetheart neck,casual,ruffles
67446,Women Tops & Tunics,round neck,casual,default
68643,Women Tops & Tunics,round neck,casual,tie-ups
53292,Women Tops & Tunics,round neck,casual,tie-ups
68182,Women Tops & Tunics,round neck,casual,knitted
63699,Women Tops & Tunics,round neck,casual,knitted
61165,Women Tops & Tunics,round neck,casual,default
67675,Women Tops & Tunics,round neck,casual,tie-ups
56866,Women Tops & Tunics,default,casual,knitted
56371,Women Tops & Tunics,round neck,casual,knitted
54070,Women Tops & Tunics,round neck,casual,default
56178,Women Tops & Tunics,high,casual,tie-ups
61673,Women Tops & Tunics,round neck,casual,waist tie-ups
66132,Women Tops & Tunics,round neck,casual,tie-ups
60538,Women Tops & Tunics,round neck,casual,default
58574,Women Tops & Tunics,round neck,casual,tie-ups
53968,Women Tops & Tunics,sweetheart neck,casual,knitted
55103,Women Tops & Tunics,round neck,casual,tie-ups
55875,Women Tops & Tunics,round neck,casual,waist tie-ups
55899,Women Tops & Tunics,round neck,casual,applique
63073,Women Tops & Tunics,sweetheart neck,casual,default
54460,Women Tops & Tunics,round neck,casual,waist tie-ups
57606,Women Tops & Tunics,round neck,casual,ruffles
64801,Women Tops & Tunics,round neck,casual,ruffles
64508,Women Tops & Tunics,high,casual,ruffles
58539,Women Tops & Tunics,round neck,casual,tie-ups
62254,Women Tops & Tunics,square neck,casual,knitted
63354,Women Tops & Tunics,round neck,casual,default
57955,Women Tops & Tunics,sweetheart neck,casual,knitted
66057,Women Tops & Tunics,v-neck,casual,applique
59174,Women Tops & Tunics,round neck,casual,default
65548,Women Tops & Tunics,high,casual,waist tie-ups
58453,Women Tops & Tunics,round neck,casual,ruffles
56337,Women Tops & Tunics,v-neck,casual,default
63291,Women Tops & Tunics,round neck,casual,knitted
55135,Women Tops & Tunics,round neck,casual,ruffles
56713,Women Tops & Tunics,high,casual,tie-ups
64049,Women Tops & Tunics,default,casual,knitted
69884,Women Tops & Tunics,v-neck,casual,tie-ups
67130,Women Tops & Tunics,round neck,casual,applique
57398,Women Tops & Tunics,round neck,casual,ruffles
61944,Women Tops & Tunics,round neck,casual,applique
64311,Women Tops & Tunics,round neck,casual,applique
56339,Women Tops & Tunics,round neck,casual,tie-ups
56814,Women Tops & Tunics,round neck,casual,default
65200,Women Tops & Tunics,round neck,casual,waist tie-ups
53668,Women Tops & Tunics,round neck,casual,applique
55299,Women Tops & Tunics,round neck,casual,ruffles
59207,Women Tops & Tunics,round neck,casual,tie-ups
66092,Women Tops & Tunics,round neck,casual,tie-ups
67817,Women Tops & Tunics,round neck,casual,waist tie-ups
61223,Women Tops & Tunics,default,casual,tie-ups
59942,Women Tops & Tunics,round neck,casual,applique
57564,Women Tops & Tunics,high,casual,waist tie-ups
69826,Women Tops & Tunics,round neck,casual,applique
63917,Women Tops & Tunics,default,casual,knitted
63841,Women Tops & Tunics,stylised,casual,knitted
66739,Women Tops & Tunics,sweetheart neck,casual,knitted
58059,Women Tops & Tunics,round neck,casual,tie-ups
54582,Women Tops & Tunics,round neck,casual,waist tie-ups
59542,Women Tops & Tunics,round neck,casual,waist tie-ups
65003,Women Tops & Tunics,round neck,casual,tie-ups
68756,Women Tops & Tunics,round neck,casual,waist tie-ups
53111,Women Tops & Tunics,round neck,casual,tie-ups
52382,Women Tops & Tunics,v-neck,casual,applique
62138,Women Tops & Tunics,default,casual,knitted
69833,Women Tops & Tunics,sweetheart neck,casual,knitted
55329,Women Tops & Tunics,v-neck,casual,applique
64589,Women Tops & Tunics,square neck,casual,knitted
63025,Women Tops & Tunics,square neck,casual,ruffles
62244,Women Tops & Tunics,round neck,casual,waist tie-ups
57743,Women Tops & Tunics,high,casual,knitted
52113,Women Tops & Tunics,round neck,casual,default
52888,Women Tops & Tunics,high,casual,knitted
56200,Women Tops & Tunics,square neck,casual,knitted
52434,Women Tops & Tunics,round neck,casual,knitted
59340,Women Tops & Tunics,default,casual,knitted
60708,Women Tops & Tunics,v-neck,casual,applique
60917,Women Tops & Tunics,round neck,casual,knitted
60359,Women Tops & Tunics,round neck,casual,ruffles
52082,Women Tops & Tunics,round neck,casual,knitted
57390,Women Tops & Tunics,round neck,casual,knitted
59949,Women Tops & Tunics,round neck,casual,knitted
52048,Women Tops & Tunics,high,casual,ruffles
58638,Women Tops & Tunics,sweetheart neck,casual,knitted
69788,Women Tops & Tunics,round neck,casual,waist tie-ups
59801,Women Tops & Tunics,square neck,casual,ruffles
61592,Women Tops & Tunics,default,casual,knitted
69323,Women Tops & Tunics,round neck,casual,default
55849,Women Tops & Tunics,round neck,casual,waist tie-ups
52779,Women Tops & Tunics,round neck,casual,default
51988,Women Tops & Tunics,v-neck,casual,applique
68652,Women Tops & Tunics,sweetheart neck,casual,knitted
65534,Women Tops & Tunics,round neck,casual,default
52982,Women Tops & Tunics,default,casual,ruffles
57609,Women Tops & Tunics,square neck,casual,knitted
52314,Women Tops & Tunics,high,casual,knitted
64622,Women Tops & Tunics,round neck,casual,knitted
52815,Women Tops & Tunics,high,casual,knitted
54796,Women Tops & Tunics,default,casual,default
58751,Women Tops & Tunics,round neck,casual,default
52254,Women Tops & Tunics,round neck,casual,default
69743,Women Tops & Tunics,round neck,casual,tie-ups
51447,Women Tops & Tunics,high,casual,knitted
62177,Women Tops & Tunics,default,casual,knitted
69659,Women Tops & Tunics,round neck,casual,waist tie-ups
59621,Women Tops & Tunics,round neck,casual,waist tie-ups
69175,Women Tops & Tunics,round neck,casual,tie-ups
54727,Women Tops & Tunics,round neck,casual,default
59812,Women Tops & Tunics,sweetheart neck,casual,knitted
57977,Women Tops & Tunics,round neck,casual,tie-ups
62166,Women Tops & Tunics,round neck,casual,tie-ups
64027,Women Tops & Tunics,round neck,casual,applique
55963,Women Tops & Tunics,high,casual,knitted
52991,Women Tops & Tunics,default,casual,applique
69068,Women Tops & Tunics,round neck,casual,tie-ups
60493,Women Tops & Tunics,round neck,casual,ruffles
69135,Women Tops & Tunics,v-neck,casual,ruffles
63959,Women Tops & Tunics,square neck,casual,knitted
58561,Women Tops & Tunics,round neck,casual,knitted
63788,Women Tops & Tunics,round neck,casual,ruffles
61980,Women Tops & Tunics,default,casual,default
61052,Women Tops & Tunics,round neck,casual,default
59546,Women Tops & Tunics,default,casual,knitted
61029,Women Tops & Tunics,round neck,casual,default
69295,Women Tops & Tunics,round neck,casual,tie-ups
55493,Women Tops & Tunics,round neck,casual,default
69361,Women Tops & Tunics,round neck,casual,default
68233,Women Tops & Tunics,round neck,casual,default
69358,Women Tops & Tunics,round neck,casual,applique
66557,Women Tops & Tunics,round neck,casual,default
55524,Women Tops & Tunics,sweetheart neck,casual,knitted
57278,Women Tops & Tunics,stylised,casual,tie-ups
65081,Women Tops & Tunics,round neck,casual,waist tie-ups
61822,Women Tops & Tunics,high,casual,applique
68062,Women Tops & Tunics,round neck,casual,waist tie-ups
68452,Women Tops & Tunics,round neck,casual,knitted
57179,Women Tops & Tunics,square neck,casual,knitted
51947,Women Tops & Tunics,round neck,casual,waist tie-ups
55559,Women Tops & Tunics,round neck,casual,ruffles
58601,Women Tops & Tunics,round neck,casual,default
61951,Women Tops & Tunics,default,casual,knitted
58617,Women Tops & Tunics,round neck,casual,ruffles
60021,Women Tops & Tunics,round neck,casual,waist tie-ups
62635,Women Tops & Tunics,high,casual,knitted
60682,Women Tops & Tunics,round neck,casual,tie-ups
59302,Women Tops & Tunics,round neck,casual,ruffles
63485,Women Tops & Tunics,round neck,casual,tie-ups
60736,Women Tops & Tunics,round neck,casual,knitted
54738,Women Tops & Tunics,v-neck,casual,knitted
54733,Women Tops & Tunics,square neck,casual,knitted
59015,Women Tops & Tunics,round neck,casual,knitted
60235,Women Tops & Tunics,round neck,casual,knitted
63434,Women Tops & Tunics,v-neck,casual,waist tie-ups
59026,Women Tops & Tunics,round neck,casual,default
62013,Women Tops & Tunics,round neck,casual,ruffles
59045,Women Tops & Tunics,round neck,casual,tie-ups
67048,Women Tops & Tunics,round neck,casual,default
68273,Women Tops & Tunics,round neck,casual,default
65766,Women Tops & Tunics,sweetheart neck,casual,knitted
