id,Category,len,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,id_as_filename
26066,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,,026066.png
26067,Kurtis,9,maroon,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,,026067.png
26068,Kurtis,9,black,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,,026068.png
26069,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,,026069.png
26070,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,,026070.png
26071,Kurtis,9,red,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,,026071.png
26072,Kurtis,9,black,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,,026072.png
26073,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,,026073.png
26074,Kurtis,9,navy blue,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,,026074.png
26075,Kurtis,9,pink,,,party,default,default,default,three-quarter sleeves,regular,,026075.png
26076,Kurtis,9,navy blue,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,,026076.png
26077,Kurtis,9,maroon,a-line,knee length,,default,solid,solid,three-quarter sleeves,regular,,026077.png
26078,Kurtis,9,black,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,,026078.png
26079,Kurtis,9,navy blue,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,,026079.png
26080,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,,026080.png
26081,Kurtis,9,maroon,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,,026081.png
26082,Kurtis,9,maroon,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,,026082.png
26083,Kurtis,9,,,knee length,,default,default,default,three-quarter sleeves,sleeveless,,026083.png
26084,Kurtis,9,multicolor,,knee length,,default,default,default,three-quarter sleeves,,,026084.png
26085,Kurtis,9,blue,,knee length,,default,default,default,three-quarter sleeves,,,026085.png
26086,Kurtis,9,yellow,,knee length,,default,default,default,short sleeves,,,026086.png
26087,Kurtis,9,green,,knee length,,default,default,default,three-quarter sleeves,sleeveless,,026087.png
26088,Kurtis,9,,,knee length,,default,default,default,three-quarter sleeves,sleeveless,,026088.png
26089,Kurtis,9,pink,,calf length,party,default,default,default,three-quarter sleeves,,,026089.png
26090,Kurtis,9,yellow,,knee length,party,default,default,default,short sleeves,,,026090.png
26091,Kurtis,9,navy blue,,knee length,party,default,default,default,short sleeves,,,026091.png
26092,Kurtis,9,blue,,knee length,party,default,default,default,short sleeves,,,026092.png
26093,Kurtis,9,navy blue,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,,026093.png
26094,Kurtis,9,maroon,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,,026094.png
26095,Kurtis,9,black,straight,calf length,daily,net,default,default,three-quarter sleeves,regular,,026095.png
26096,Kurtis,9,maroon,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,,026096.png
26097,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,,026097.png
26098,Kurtis,9,maroon,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,,026098.png
26099,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,,026099.png
26100,Kurtis,9,purple,,,,default,default,default,three-quarter sleeves,regular,,026100.png
26101,Kurtis,9,green,,calf length,,default,default,default,three-quarter sleeves,regular,,026101.png
26102,Kurtis,9,navy blue,,calf length,party,default,default,default,three-quarter sleeves,,,026102.png
26103,Kurtis,9,grey,,,party,default,default,default,three-quarter sleeves,regular,,026103.png
26104,Kurtis,9,red,,,party,default,default,default,three-quarter sleeves,regular,,026104.png
26105,Kurtis,9,black,,,party,default,default,default,three-quarter sleeves,regular,,026105.png
26106,Kurtis,9,yellow,,,party,default,default,default,three-quarter sleeves,regular,,026106.png
26107,Kurtis,9,navy blue,straight,knee length,daily,net,default,default,short sleeves,regular,,026107.png
26108,Kurtis,9,maroon,straight,knee length,daily,net,default,default,short sleeves,regular,,026108.png
26109,Kurtis,9,red,straight,knee length,daily,net,default,default,short sleeves,regular,,026109.png
26110,Kurtis,9,black,straight,knee length,daily,net,default,default,short sleeves,regular,,026110.png
26111,Kurtis,9,black,straight,knee length,daily,net,default,default,short sleeves,regular,,026111.png
26112,Kurtis,9,navy blue,straight,knee length,daily,net,default,default,short sleeves,regular,,026112.png
26113,Kurtis,9,maroon,straight,knee length,daily,net,default,default,short sleeves,regular,,026113.png
26114,Kurtis,9,red,straight,knee length,daily,net,default,default,short sleeves,regular,,026114.png
26115,Kurtis,9,maroon,straight,knee length,daily,net,default,default,short sleeves,regular,,026115.png
26116,Kurtis,9,black,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,,026116.png
26117,Kurtis,9,black,straight,knee length,daily,net,default,default,short sleeves,regular,,026117.png
26118,Kurtis,9,navy blue,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,,026118.png
26119,Kurtis,9,navy blue,,,,default,default,default,three-quarter sleeves,regular,,026119.png
26120,Kurtis,9,navy blue,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,,026120.png
26121,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,,026121.png
26122,Kurtis,9,black,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,,026122.png
26123,Kurtis,9,maroon,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,,026123.png
26124,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,,026124.png
26125,Kurtis,9,navy blue,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,,026125.png
26126,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,,026126.png
26127,Kurtis,9,maroon,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,,026127.png
26128,Kurtis,9,pink,,calf length,,default,default,default,three-quarter sleeves,regular,,026128.png
26129,Kurtis,9,red,,calf length,daily,default,default,default,three-quarter sleeves,regular,,026129.png
26130,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,,026130.png
26131,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,,026131.png
26132,Kurtis,9,red,,,party,default,default,default,three-quarter sleeves,regular,,026132.png
26133,Kurtis,9,yellow,,,party,default,default,solid,,regular,,026133.png
26134,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,,026134.png
26135,Kurtis,9,black,straight,calf length,daily,net,default,default,three-quarter sleeves,regular,,026135.png
26136,Kurtis,9,maroon,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,,026136.png
26137,Kurtis,9,navy blue,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,,026137.png
26138,Kurtis,9,maroon,straight,calf length,daily,net,solid,solid,three-quarter sleeves,regular,,026138.png
26139,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,,026139.png
26140,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,,026140.png
26141,Kurtis,9,multicolor,straight,knee length,daily,default,default,default,three-quarter sleeves,regular,,026141.png
26142,Kurtis,9,purple,a-line,knee length,daily,default,default,default,three-quarter sleeves,regular,,026142.png
26143,Kurtis,9,black,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,,026143.png
26144,Kurtis,9,red,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,,026144.png
26145,Kurtis,9,navy blue,straight,calf length,daily,net,default,default,three-quarter sleeves,regular,,026145.png
26146,Kurtis,9,maroon,straight,calf length,daily,net,default,default,three-quarter sleeves,regular,,026146.png
26147,Kurtis,9,red,straight,calf length,daily,net,default,default,three-quarter sleeves,regular,,026147.png
26148,Kurtis,9,black,straight,calf length,daily,net,default,default,three-quarter sleeves,regular,,026148.png
26149,Kurtis,9,yellow,,,daily,default,default,default,three-quarter sleeves,regular,,026149.png
26150,Kurtis,9,green,,,party,default,default,default,three-quarter sleeves,regular,,026150.png
26151,Kurtis,9,red,straight,calf length,daily,net,solid,solid,three-quarter sleeves,regular,,026151.png
26152,Kurtis,9,grey,,,party,default,default,default,three-quarter sleeves,regular,,026152.png
26153,Kurtis,9,pink,,,party,default,default,default,three-quarter sleeves,regular,,026153.png
26154,Kurtis,9,purple,,,party,default,default,default,three-quarter sleeves,regular,,026154.png
26155,Kurtis,9,maroon,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,,026155.png
26156,Kurtis,9,green,,,party,default,default,default,three-quarter sleeves,regular,,026156.png
26157,Kurtis,9,pink,,,party,default,default,default,three-quarter sleeves,regular,,026157.png
26158,Kurtis,9,black,,,party,default,default,default,three-quarter sleeves,regular,,026158.png
26159,Kurtis,9,grey,,,daily,default,default,default,three-quarter sleeves,regular,,026159.png
26160,Kurtis,9,red,,,party,default,default,default,three-quarter sleeves,regular,,026160.png
26161,Kurtis,9,red,,,daily,default,default,default,three-quarter sleeves,regular,,026161.png
26162,Kurtis,9,blue,straight,calf length,daily,net,solid,solid,three-quarter sleeves,regular,,026162.png
26163,Kurtis,9,maroon,straight,calf length,daily,net,solid,solid,three-quarter sleeves,regular,,026163.png
26164,Kurtis,9,black,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,,026164.png
26165,Kurtis,9,navy blue,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,,026165.png
26166,Kurtis,9,navy blue,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,,026166.png
26167,Kurtis,9,navy blue,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,,026167.png
26168,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,,026168.png
26169,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,,026169.png
26170,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,,026170.png
26171,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,,026171.png
26172,Kurtis,9,black,straight,knee length,daily,net,solid,solid,three-quarter sleeves,regular,,026172.png
26173,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,,026173.png
26174,Kurtis,9,black,straight,knee length,daily,net,solid,solid,three-quarter sleeves,regular,,026174.png
26175,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,short sleeves,regular,,026175.png
26176,Kurtis,9,blue,a-line,knee length,daily,net,solid,solid,short sleeves,regular,,026176.png
26177,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,short sleeves,regular,,026177.png
26178,Kurtis,9,black,straight,knee length,daily,net,solid,solid,three-quarter sleeves,regular,,026178.png
26179,Kurtis,9,black,straight,knee length,daily,net,solid,solid,three-quarter sleeves,regular,,026179.png
26180,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,,026180.png
26181,Kurtis,9,black,straight,knee length,daily,net,solid,solid,three-quarter sleeves,regular,,026181.png
26182,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,,026182.png
26183,Kurtis,9,black,straight,knee length,daily,net,solid,solid,three-quarter sleeves,regular,,026183.png
26184,Kurtis,9,yellow,,,party,default,default,default,three-quarter sleeves,regular,,026184.png
26185,Kurtis,9,pink,,,party,default,default,default,three-quarter sleeves,regular,,026185.png
26186,Kurtis,9,green,,,,default,default,default,three-quarter sleeves,regular,,026186.png
26187,Kurtis,9,blue,,,party,default,default,default,three-quarter sleeves,regular,,026187.png
26188,Kurtis,9,red,a-line,knee length,daily,default,solid,solid,three-quarter sleeves,regular,,026188.png
26189,Kurtis,9,black,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,,026189.png
26190,Kurtis,9,navy blue,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,,026190.png
26191,Kurtis,9,red,straight,knee length,daily,net,solid,solid,three-quarter sleeves,regular,,026191.png
26192,Kurtis,9,navy blue,a-line,knee length,daily,default,solid,solid,three-quarter sleeves,regular,,026192.png
26193,Kurtis,9,black,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,,026193.png
26194,Kurtis,9,maroon,straight,knee length,daily,net,default,default,short sleeves,regular,,026194.png
26195,Kurtis,9,red,straight,knee length,daily,net,default,default,short sleeves,regular,,026195.png
26196,Kurtis,9,navy blue,straight,knee length,daily,net,default,default,short sleeves,regular,,026196.png
26197,Kurtis,9,black,straight,knee length,daily,net,default,default,short sleeves,regular,,026197.png
26198,Kurtis,9,black,a-line,knee length,daily,net,solid,solid,sleeveless,sleeveless,,026198.png
26199,Kurtis,9,navy blue,straight,knee length,daily,net,default,default,short sleeves,regular,,026199.png
26200,Kurtis,9,maroon,straight,knee length,daily,net,default,default,short sleeves,regular,,026200.png
26201,Kurtis,9,black,straight,knee length,daily,net,default,default,short sleeves,regular,,026201.png
26202,Kurtis,9,red,straight,knee length,daily,net,default,default,short sleeves,regular,,026202.png
26203,Kurtis,9,maroon,a-line,knee length,daily,net,solid,solid,sleeveless,sleeveless,,026203.png
26204,Kurtis,9,maroon,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,,026204.png
26205,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,,026205.png
26206,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,,026206.png
26207,Kurtis,9,black,a-line,knee length,daily,net,solid,solid,short sleeves,regular,,026207.png
