id,Category,fit_shape,length,sleeve_length,sleeve_styling
64589,Women Tops & Tunics,fitted,regular,short sleeves,regular sleeves
64605,Women Tops & Tunics,fitted,crop,short sleeves,puff sleeves
64728,Women Tops & Tunics,fitted,crop,long sleeves,regular sleeves
64886,Women Tops & Tunics,fitted,crop,sleeveless,sleeveless
64890,Women Tops & Tunics,regular,regular,short sleeves,puff sleeves
65022,Women Tops & Tunics,regular,regular,long sleeves,regular sleeves
65064,Women Tops & Tunics,fitted,regular,short sleeves,puff sleeves
65181,Women Tops & Tunics,fitted,crop,short sleeves,regular sleeves
65234,Women Tops & Tunics,fitted,regular,short sleeves,regular sleeves
65300,Women Tops & Tunics,fitted,regular,three-quarter sleeves,regular sleeves
65745,Women Tops & Tunics,regular,crop,long sleeves,puff sleeves
65799,Women Tops & Tunics,fitted,regular,short sleeves,puff sleeves
66013,Women Tops & Tunics,fitted,crop,short sleeves,puff sleeves
66043,Women Tops & Tunics,fitted,regular,short sleeves,puff sleeves
66098,Women Tops & Tunics,fitted,regular,long sleeves,regular sleeves
66237,Women Tops & Tunics,fitted,regular,short sleeves,puff sleeves
66295,Women Tops & Tunics,fitted,regular,three-quarter sleeves,default
66300,Women Tops & Tunics,regular,regular,short sleeves,puff sleeves
66309,Women Tops & Tunics,fitted,regular,three-quarter sleeves,default
66481,Women Tops & Tunics,fitted,crop,short sleeves,puff sleeves
66653,Women Tops & Tunics,fitted,regular,short sleeves,puff sleeves
66794,Women Tops & Tunics,regular,regular,short sleeves,default
66983,Women Tops & Tunics,fitted,regular,short sleeves,puff sleeves
67401,Women Tops & Tunics,fitted,regular,short sleeves,puff sleeves
67622,Women Tops & Tunics,regular,regular,short sleeves,regular sleeves
67725,Women Tops & Tunics,regular,regular,short sleeves,regular sleeves
67746,Women Tops & Tunics,fitted,regular,long sleeves,regular sleeves
67807,Women Tops & Tunics,fitted,crop,short sleeves,regular sleeves
67884,Women Tops & Tunics,regular,regular,short sleeves,puff sleeves
67902,Women Tops & Tunics,fitted,regular,short sleeves,default
67939,Women Tops & Tunics,fitted,regular,short sleeves,puff sleeves
67958,Women Tops & Tunics,fitted,regular,three-quarter sleeves,regular sleeves
67968,Women Tops & Tunics,fitted,regular,short sleeves,puff sleeves
68032,Women Tops & Tunics,regular,crop,long sleeves,regular sleeves
68076,Women Tops & Tunics,fitted,crop,sleeveless,sleeveless
68078,Women Tops & Tunics,fitted,regular,three-quarter sleeves,regular sleeves
68234,Women Tops & Tunics,fitted,regular,long sleeves,regular sleeves
68357,Women Tops & Tunics,fitted,regular,short sleeves,default
68437,Women Tops & Tunics,fitted,regular,short sleeves,regular sleeves
68459,Women Tops & Tunics,fitted,regular,long sleeves,regular sleeves
68695,Women Tops & Tunics,regular,regular,short sleeves,regular sleeves
68726,Women Tops & Tunics,fitted,regular,short sleeves,regular sleeves
68727,Women Tops & Tunics,fitted,regular,short sleeves,regular sleeves
68764,Women Tops & Tunics,fitted,regular,short sleeves,regular sleeves
68835,Women Tops & Tunics,fitted,crop,short sleeves,puff sleeves
68845,Women Tops & Tunics,regular,regular,short sleeves,default
68872,Women Tops & Tunics,regular,regular,three-quarter sleeves,puff sleeves
68940,Women Tops & Tunics,fitted,regular,long sleeves,regular sleeves
69021,Women Tops & Tunics,regular,regular,short sleeves,puff sleeves
69030,Women Tops & Tunics,regular,regular,three-quarter sleeves,regular sleeves
69059,Women Tops & Tunics,fitted,crop,long sleeves,regular sleeves
69062,Women Tops & Tunics,fitted,regular,short sleeves,puff sleeves
69107,Women Tops & Tunics,regular,regular,short sleeves,regular sleeves
69133,Women Tops & Tunics,regular,regular,long sleeves,puff sleeves
69221,Women Tops & Tunics,fitted,regular,short sleeves,puff sleeves
69463,Women Tops & Tunics,regular,regular,short sleeves,puff sleeves
69574,Women Tops & Tunics,regular,regular,three-quarter sleeves,puff sleeves
69644,Women Tops & Tunics,fitted,regular,short sleeves,puff sleeves
69654,Women Tops & Tunics,regular,regular,short sleeves,puff sleeves
69708,Women Tops & Tunics,fitted,regular,short sleeves,puff sleeves
69896,Women Tops & Tunics,fitted,regular,short sleeves,default
70087,Women Tops & Tunics,regular,regular,short sleeves,puff sleeves
70098,Women Tops & Tunics,fitted,crop,short sleeves,puff sleeves
70213,Women Tops & Tunics,fitted,crop,long sleeves,regular sleeves
70244,Women Tops & Tunics,fitted,regular,three-quarter sleeves,default
70309,Women Tops & Tunics,default,crop,short sleeves,regular sleeves
70328,Women Tops & Tunics,fitted,regular,short sleeves,puff sleeves
70374,Women Tops & Tunics,fitted,regular,short sleeves,regular sleeves
51419,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
51431,Women Tops & Tunics,fitted,crop,short sleeves,regular sleeves
51480,Women Tops & Tunics,regular,crop,long sleeves,regular sleeves
51589,Women Tops & Tunics,boxy,crop,long sleeves,regular sleeves
51594,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
51615,Women Tops & Tunics,regular,crop,short sleeves,regular sleeves
51761,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
51866,Women Tops & Tunics,regular,regular,short sleeves,regular sleeves
51898,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
51909,Women Tops & Tunics,regular,regular,three-quarter sleeves,regular sleeves
51928,Women Tops & Tunics,regular,regular,long sleeves,regular sleeves
51933,Women Tops & Tunics,regular,regular,short sleeves,puff sleeves
51972,Women Tops & Tunics,regular,regular,short sleeves,regular sleeves
52020,Women Tops & Tunics,regular,regular,short sleeves,regular sleeves
52077,Women Tops & Tunics,regular,crop,short sleeves,regular sleeves
52081,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
52193,Women Tops & Tunics,regular,crop,short sleeves,regular sleeves
52302,Women Tops & Tunics,regular,regular,long sleeves,regular sleeves
52305,Women Tops & Tunics,regular,regular,short sleeves,regular sleeves
52323,Women Tops & Tunics,default,regular,short sleeves,default
52334,Women Tops & Tunics,regular,crop,short sleeves,regular sleeves
52353,Women Tops & Tunics,regular,regular,short sleeves,regular sleeves
52367,Women Tops & Tunics,regular,regular,three-quarter sleeves,regular sleeves
52371,Women Tops & Tunics,regular,regular,short sleeves,regular sleeves
52421,Women Tops & Tunics,regular,crop,three-quarter sleeves,regular sleeves
52467,Women Tops & Tunics,regular,regular,three-quarter sleeves,regular sleeves
52522,Women Tops & Tunics,fitted,crop,sleeveless,sleeveless
52717,Women Tops & Tunics,regular,crop,short sleeves,regular sleeves
52779,Women Tops & Tunics,regular,regular,three-quarter sleeves,regular sleeves
52804,Women Tops & Tunics,regular,crop,long sleeves,regular sleeves
52920,Women Tops & Tunics,boxy,crop,long sleeves,regular sleeves
52925,Women Tops & Tunics,default,crop,short sleeves,regular sleeves
53067,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
53085,Women Tops & Tunics,regular,regular,short sleeves,regular sleeves
53097,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
53116,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
53121,Women Tops & Tunics,regular,regular,three-quarter sleeves,regular sleeves
53169,Women Tops & Tunics,regular,regular,short sleeves,regular sleeves
53171,Women Tops & Tunics,regular,regular,short sleeves,regular sleeves
53183,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
53235,Women Tops & Tunics,fitted,crop,short sleeves,regular sleeves
53401,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
53457,Women Tops & Tunics,regular,regular,short sleeves,regular sleeves
53478,Women Tops & Tunics,regular,crop,short sleeves,regular sleeves
53485,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
53492,Women Tops & Tunics,fitted,crop,long sleeves,regular sleeves
53583,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
53651,Women Tops & Tunics,fitted,crop,short sleeves,regular sleeves
53702,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
53707,Women Tops & Tunics,regular,crop,short sleeves,regular sleeves
53710,Women Tops & Tunics,regular,regular,short sleeves,regular sleeves
53809,Women Tops & Tunics,regular,crop,short sleeves,regular sleeves
53811,Women Tops & Tunics,regular,regular,short sleeves,regular sleeves
53822,Women Tops & Tunics,regular,crop,short sleeves,regular sleeves
53844,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
53845,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
53854,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
53861,Women Tops & Tunics,regular,crop,short sleeves,regular sleeves
53895,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
53896,Women Tops & Tunics,boxy,crop,long sleeves,regular sleeves
54034,Women Tops & Tunics,regular,regular,short sleeves,regular sleeves
54037,Women Tops & Tunics,regular,regular,three-quarter sleeves,regular sleeves
54066,Women Tops & Tunics,fitted,crop,short sleeves,regular sleeves
54085,Women Tops & Tunics,regular,crop,short sleeves,regular sleeves
54145,Women Tops & Tunics,regular,regular,short sleeves,regular sleeves
54209,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
54267,Women Tops & Tunics,boxy,crop,long sleeves,regular sleeves
54273,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
54335,Women Tops & Tunics,regular,regular,short sleeves,regular sleeves
54379,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
54381,Women Tops & Tunics,regular,regular,short sleeves,regular sleeves
54405,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
54408,Women Tops & Tunics,regular,regular,short sleeves,regular sleeves
54497,Women Tops & Tunics,regular,crop,short sleeves,regular sleeves
54500,Women Tops & Tunics,regular,crop,short sleeves,regular sleeves
54524,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
54572,Women Tops & Tunics,regular,regular,short sleeves,default
54582,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
54611,Women Tops & Tunics,regular,regular,short sleeves,puff sleeves
54708,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
54712,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
54723,Women Tops & Tunics,regular,regular,three-quarter sleeves,regular sleeves
54798,Women Tops & Tunics,boxy,crop,long sleeves,regular sleeves
54810,Women Tops & Tunics,regular,regular,short sleeves,puff sleeves
54884,Women Tops & Tunics,regular,crop,short sleeves,regular sleeves
54929,Women Tops & Tunics,regular,crop,short sleeves,regular sleeves
54978,Women Tops & Tunics,regular,crop,short sleeves,regular sleeves
55007,Women Tops & Tunics,regular,regular,long sleeves,regular sleeves
55017,Women Tops & Tunics,regular,regular,short sleeves,default
55037,Women Tops & Tunics,boxy,crop,long sleeves,regular sleeves
55042,Women Tops & Tunics,boxy,regular,short sleeves,regular sleeves
55052,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
55103,Women Tops & Tunics,regular,crop,short sleeves,regular sleeves
55117,Women Tops & Tunics,regular,crop,short sleeves,regular sleeves
55170,Women Tops & Tunics,regular,crop,short sleeves,regular sleeves
55296,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
55327,Women Tops & Tunics,regular,crop,short sleeves,regular sleeves
55414,Women Tops & Tunics,fitted,crop,sleeveless,sleeveless
55508,Women Tops & Tunics,fitted,regular,short sleeves,regular sleeves
55530,Women Tops & Tunics,regular,regular,short sleeves,regular sleeves
55541,Women Tops & Tunics,fitted,crop,short sleeves,regular sleeves
55636,Women Tops & Tunics,regular,crop,short sleeves,regular sleeves
55659,Women Tops & Tunics,regular,crop,short sleeves,regular sleeves
55689,Women Tops & Tunics,regular,regular,short sleeves,regular sleeves
55703,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
55726,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
55783,Women Tops & Tunics,regular,crop,short sleeves,regular sleeves
55793,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
55796,Women Tops & Tunics,regular,crop,short sleeves,regular sleeves
55835,Women Tops & Tunics,regular,regular,short sleeves,default
55856,Women Tops & Tunics,boxy,crop,long sleeves,regular sleeves
55858,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
55872,Women Tops & Tunics,regular,regular,short sleeves,regular sleeves
55875,Women Tops & Tunics,regular,crop,short sleeves,regular sleeves
55925,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
56019,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
56044,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
56099,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
56106,Women Tops & Tunics,regular,regular,short sleeves,puff sleeves
56152,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
56213,Women Tops & Tunics,regular,crop,long sleeves,regular sleeves
56242,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
56479,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
56480,Women Tops & Tunics,regular,regular,short sleeves,regular sleeves
56482,Women Tops & Tunics,regular,regular,long sleeves,regular sleeves
56497,Women Tops & Tunics,boxy,crop,long sleeves,regular sleeves
56498,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
56568,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
56601,Women Tops & Tunics,regular,crop,three-quarter sleeves,regular sleeves
56606,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
56655,Women Tops & Tunics,regular,regular,three-quarter sleeves,regular sleeves
56660,Women Tops & Tunics,regular,regular,long sleeves,regular sleeves
56663,Women Tops & Tunics,regular,crop,short sleeves,regular sleeves
56723,Women Tops & Tunics,regular,crop,short sleeves,regular sleeves
56807,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
56846,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
56847,Women Tops & Tunics,regular,crop,short sleeves,regular sleeves
56906,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
56973,Women Tops & Tunics,boxy,crop,long sleeves,regular sleeves
56979,Women Tops & Tunics,regular,regular,long sleeves,default
57089,Women Tops & Tunics,regular,regular,short sleeves,regular sleeves
57091,Women Tops & Tunics,regular,regular,short sleeves,regular sleeves
57093,Women Tops & Tunics,boxy,regular,short sleeves,regular sleeves
57156,Women Tops & Tunics,regular,crop,short sleeves,regular sleeves
57181,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
57186,Women Tops & Tunics,regular,regular,three-quarter sleeves,regular sleeves
57240,Women Tops & Tunics,regular,crop,short sleeves,regular sleeves
57247,Women Tops & Tunics,regular,crop,short sleeves,regular sleeves
57358,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
57368,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
57373,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
57410,Women Tops & Tunics,default,regular,short sleeves,regular sleeves
57446,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
57456,Women Tops & Tunics,regular,crop,short sleeves,regular sleeves
57529,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
57549,Women Tops & Tunics,regular,regular,short sleeves,regular sleeves
57772,Women Tops & Tunics,regular,regular,three-quarter sleeves,regular sleeves
57867,Women Tops & Tunics,regular,regular,short sleeves,regular sleeves
57889,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
57909,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
57927,Women Tops & Tunics,regular,regular,long sleeves,regular sleeves
57934,Women Tops & Tunics,boxy,regular,short sleeves,regular sleeves
57953,Women Tops & Tunics,regular,regular,three-quarter sleeves,regular sleeves
58043,Women Tops & Tunics,regular,crop,short sleeves,regular sleeves
58051,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
58121,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
58164,Women Tops & Tunics,regular,regular,long sleeves,default
58183,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
58191,Women Tops & Tunics,boxy,crop,long sleeves,regular sleeves
58213,Women Tops & Tunics,default,crop,short sleeves,regular sleeves
58217,Women Tops & Tunics,regular,crop,short sleeves,regular sleeves
58262,Women Tops & Tunics,regular,crop,short sleeves,regular sleeves
