id,Category,color,pattern,print_or_pattern_type
59897,Women Tops & Tunics,black,printed,floral
60005,Women Tops & Tunics,black,printed,default
60080,Women Tops & Tunics,black,printed,floral
60102,Women Tops & Tunics,pink,solid,solid
60193,Women Tops & Tunics,red,solid,solid
60256,Women Tops & Tunics,yellow,solid,solid
60516,Women Tops & Tunics,black,solid,solid
60584,Women Tops & Tunics,white,solid,solid
60860,Women Tops & Tunics,multicolor,solid,solid
60984,Women Tops & Tunics,red,solid,solid
61181,Women Tops & Tunics,white,solid,solid
61268,Women Tops & Tunics,blue,solid,solid
61297,Women Tops & Tunics,maroon,printed,default
61376,Women Tops & Tunics,pink,solid,solid
61387,Women Tops & Tunics,maroon,solid,solid
61411,Women Tops & Tunics,pink,solid,solid
61567,Women Tops & Tunics,white,solid,solid
61872,Women Tops & Tunics,navy blue,solid,solid
62170,Women Tops & Tunics,white,solid,solid
62254,Women Tops & Tunics,pink,solid,solid
62383,Women Tops & Tunics,pink,solid,solid
62424,Women Tops & Tunics,default,solid,solid
62457,Women Tops & Tunics,blue,solid,solid
62944,Women Tops & Tunics,blue,solid,solid
62979,Women Tops & Tunics,green,solid,solid
63025,Women Tops & Tunics,maroon,solid,solid
63093,Women Tops & Tunics,default,solid,solid
63254,Women Tops & Tunics,black,printed,default
63257,Women Tops & Tunics,pink,solid,solid
63277,Women Tops & Tunics,pink,solid,solid
63454,Women Tops & Tunics,yellow,solid,solid
63687,Women Tops & Tunics,navy blue,solid,solid
63959,Women Tops & Tunics,yellow,solid,solid
64243,Women Tops & Tunics,red,solid,solid
64275,Women Tops & Tunics,blue,solid,solid
64285,Women Tops & Tunics,green,solid,solid
64395,Women Tops & Tunics,pink,solid,solid
64511,Women Tops & Tunics,peach,solid,solid
64520,Women Tops & Tunics,red,solid,solid
64532,Women Tops & Tunics,pink,solid,solid
64583,Women Tops & Tunics,multicolor,printed,default
64589,Women Tops & Tunics,multicolor,printed,default
64605,Women Tops & Tunics,blue,solid,solid
64728,Women Tops & Tunics,red,solid,solid
64886,Women Tops & Tunics,black,solid,solid
64890,Women Tops & Tunics,red,solid,solid
65022,Women Tops & Tunics,maroon,solid,solid
65064,Women Tops & Tunics,green,solid,solid
65181,Women Tops & Tunics,default,solid,solid
65234,Women Tops & Tunics,yellow,solid,solid
65300,Women Tops & Tunics,pink,solid,solid
65745,Women Tops & Tunics,white,solid,solid
65799,Women Tops & Tunics,pink,solid,solid
66013,Women Tops & Tunics,maroon,solid,solid
66043,Women Tops & Tunics,green,solid,solid
66098,Women Tops & Tunics,black,printed,floral
66237,Women Tops & Tunics,maroon,solid,solid
66295,Women Tops & Tunics,maroon,solid,solid
66300,Women Tops & Tunics,default,solid,solid
66309,Women Tops & Tunics,white,solid,solid
66481,Women Tops & Tunics,pink,solid,solid
66653,Women Tops & Tunics,white,solid,solid
66794,Women Tops & Tunics,pink,solid,solid
66983,Women Tops & Tunics,blue,solid,solid
67401,Women Tops & Tunics,multicolor,printed,default
67622,Women Tops & Tunics,black,printed,default
67725,Women Tops & Tunics,green,solid,solid
67746,Women Tops & Tunics,multicolor,solid,solid
67807,Women Tops & Tunics,white,solid,solid
67884,Women Tops & Tunics,pink,solid,solid
67902,Women Tops & Tunics,pink,solid,solid
67939,Women Tops & Tunics,white,solid,solid
67958,Women Tops & Tunics,default,solid,solid
67968,Women Tops & Tunics,red,solid,solid
68032,Women Tops & Tunics,green,solid,solid
68076,Women Tops & Tunics,default,solid,solid
68078,Women Tops & Tunics,pink,solid,solid
68234,Women Tops & Tunics,black,solid,solid
68357,Women Tops & Tunics,white,solid,solid
68437,Women Tops & Tunics,multicolor,printed,default
68459,Women Tops & Tunics,white,solid,solid
68695,Women Tops & Tunics,white,printed,default
68726,Women Tops & Tunics,black,printed,default
68727,Women Tops & Tunics,white,solid,solid
68764,Women Tops & Tunics,black,printed,default
68835,Women Tops & Tunics,white,solid,solid
68845,Women Tops & Tunics,maroon,solid,solid
68872,Women Tops & Tunics,white,solid,solid
68940,Women Tops & Tunics,black,printed,default
69021,Women Tops & Tunics,pink,solid,solid
69030,Women Tops & Tunics,default,solid,solid
69059,Women Tops & Tunics,black,solid,solid
69062,Women Tops & Tunics,black,solid,solid
69107,Women Tops & Tunics,maroon,printed,default
69133,Women Tops & Tunics,default,solid,solid
69221,Women Tops & Tunics,yellow,solid,solid
69463,Women Tops & Tunics,green,solid,solid
69574,Women Tops & Tunics,black,solid,solid
69644,Women Tops & Tunics,navy blue,solid,solid
69654,Women Tops & Tunics,navy blue,solid,solid
69708,Women Tops & Tunics,maroon,solid,solid
69896,Women Tops & Tunics,white,solid,solid
70087,Women Tops & Tunics,navy blue,solid,solid
70098,Women Tops & Tunics,yellow,solid,solid
70213,Women Tops & Tunics,default,solid,solid
70244,Women Tops & Tunics,blue,solid,solid
70309,Women Tops & Tunics,black,solid,solid
70328,Women Tops & Tunics,peach,solid,solid
70374,Women Tops & Tunics,multicolor,printed,default
7749,Sarees,default,zari woven,ethnic motif
8928,Sarees,default,printed,solid
11168,Sarees,white,zari woven,default
11254,Sarees,default,zari woven,ethnic motif
13162,Sarees,default,zari woven,solid
13863,Sarees,multicolor,woven design,default
14062,Sarees,white,zari woven,default
14941,Sarees,default,zari woven,ethnic motif
15723,Sarees,default,zari woven,ethnic motif
17424,Sarees,white,zari woven,default
17499,Sarees,default,zari woven,ethnic motif
17747,Sarees,white,zari woven,ethnic motif
18385,Sarees,default,zari woven,ethnic motif
18686,Sarees,multicolor,woven design,default
18897,Sarees,white,woven design,ethnic motif
19815,Sarees,white,zari woven,default
20054,Sarees,default,woven design,peacock
20396,Sarees,green,zari woven,ethnic motif
22128,Sarees,navy blue,woven design,floral
25421,Sarees,pink,zari woven,ethnic motif
21192,Sarees,green,zari woven,checked
51419,Women Tops & Tunics,white,printed,quirky
51431,Women Tops & Tunics,default,printed,quirky
51480,Women Tops & Tunics,pink,printed,graphic
51589,Women Tops & Tunics,yellow,printed,quirky
51594,Women Tops & Tunics,white,printed,graphic
51615,Women Tops & Tunics,white,printed,quirky
51761,Women Tops & Tunics,yellow,printed,quirky
51866,Women Tops & Tunics,green,printed,graphic
51898,Women Tops & Tunics,pink,printed,graphic
51909,Women Tops & Tunics,pink,printed,floral
51928,Women Tops & Tunics,yellow,printed,floral
51933,Women Tops & Tunics,default,printed,quirky
51972,Women Tops & Tunics,maroon,printed,graphic
52020,Women Tops & Tunics,white,printed,quirky
52077,Women Tops & Tunics,black,printed,quirky
52081,Women Tops & Tunics,black,printed,quirky
52193,Women Tops & Tunics,default,printed,graphic
52302,Women Tops & Tunics,black,printed,floral
52305,Women Tops & Tunics,green,printed,quirky
52323,Women Tops & Tunics,white,printed,floral
52334,Women Tops & Tunics,pink,printed,quirky
52353,Women Tops & Tunics,black,printed,graphic
52367,Women Tops & Tunics,default,printed,floral
52371,Women Tops & Tunics,white,printed,graphic
52421,Women Tops & Tunics,green,printed,floral
52467,Women Tops & Tunics,default,printed,floral
52522,Women Tops & Tunics,default,printed,graphic
52717,Women Tops & Tunics,default,printed,quirky
52779,Women Tops & Tunics,pink,printed,floral
52804,Women Tops & Tunics,black,printed,quirky
52920,Women Tops & Tunics,white,printed,quirky
52925,Women Tops & Tunics,pink,printed,graphic
53067,Women Tops & Tunics,green,printed,quirky
53085,Women Tops & Tunics,red,default,quirky
53097,Women Tops & Tunics,white,printed,quirky
53116,Women Tops & Tunics,pink,printed,quirky
53121,Women Tops & Tunics,white,printed,floral
53169,Women Tops & Tunics,blue,printed,graphic
53171,Women Tops & Tunics,default,printed,quirky
53183,Women Tops & Tunics,black,printed,graphic
53235,Women Tops & Tunics,black,printed,quirky
53401,Women Tops & Tunics,black,printed,quirky
53457,Women Tops & Tunics,blue,printed,quirky
53478,Women Tops & Tunics,white,printed,quirky
53485,Women Tops & Tunics,white,printed,quirky
53492,Women Tops & Tunics,black,printed,floral
53583,Women Tops & Tunics,default,printed,quirky
53651,Women Tops & Tunics,white,printed,quirky
53702,Women Tops & Tunics,white,printed,quirky
53707,Women Tops & Tunics,default,printed,quirky
53710,Women Tops & Tunics,default,printed,graphic
53809,Women Tops & Tunics,green,printed,quirky
53811,Women Tops & Tunics,yellow,printed,quirky
53822,Women Tops & Tunics,default,printed,quirky
53844,Women Tops & Tunics,white,printed,quirky
53845,Women Tops & Tunics,default,printed,graphic
53854,Women Tops & Tunics,black,printed,quirky
53861,Women Tops & Tunics,yellow,printed,quirky
53895,Women Tops & Tunics,yellow,printed,graphic
53896,Women Tops & Tunics,white,printed,quirky
54034,Women Tops & Tunics,multicolor,printed,quirky
54037,Women Tops & Tunics,blue,solid,quirky
54066,Women Tops & Tunics,black,printed,graphic
54085,Women Tops & Tunics,multicolor,printed,floral
54145,Women Tops & Tunics,pink,printed,graphic
54209,Women Tops & Tunics,default,solid,quirky
54267,Women Tops & Tunics,pink,printed,graphic
54273,Women Tops & Tunics,white,printed,graphic
54335,Women Tops & Tunics,yellow,printed,quirky
54379,Women Tops & Tunics,white,printed,graphic
54381,Women Tops & Tunics,pink,printed,quirky
54405,Women Tops & Tunics,white,printed,quirky
54408,Women Tops & Tunics,blue,printed,quirky
54497,Women Tops & Tunics,blue,printed,graphic
54500,Women Tops & Tunics,black,printed,graphic
54524,Women Tops & Tunics,black,printed,graphic
54572,Women Tops & Tunics,black,printed,quirky
54582,Women Tops & Tunics,pink,printed,quirky
54611,Women Tops & Tunics,pink,printed,floral
54708,Women Tops & Tunics,yellow,printed,quirky
54712,Women Tops & Tunics,white,printed,graphic
54723,Women Tops & Tunics,multicolor,default,floral
54798,Women Tops & Tunics,yellow,printed,quirky
54810,Women Tops & Tunics,pink,printed,floral
54884,Women Tops & Tunics,black,printed,graphic
54929,Women Tops & Tunics,white,printed,floral
54978,Women Tops & Tunics,white,printed,graphic
55007,Women Tops & Tunics,black,printed,graphic
55017,Women Tops & Tunics,default,printed,floral
55037,Women Tops & Tunics,white,printed,quirky
55042,Women Tops & Tunics,white,printed,graphic
55052,Women Tops & Tunics,yellow,printed,quirky
55103,Women Tops & Tunics,black,printed,graphic
55117,Women Tops & Tunics,yellow,printed,graphic
55170,Women Tops & Tunics,pink,printed,quirky
55296,Women Tops & Tunics,black,printed,quirky
55327,Women Tops & Tunics,black,printed,quirky
55414,Women Tops & Tunics,blue,printed,quirky
55508,Women Tops & Tunics,white,printed,graphic
55530,Women Tops & Tunics,black,printed,quirky
55541,Women Tops & Tunics,yellow,printed,floral
55636,Women Tops & Tunics,default,printed,quirky
55659,Women Tops & Tunics,black,printed,quirky
55689,Women Tops & Tunics,red,printed,quirky
55703,Women Tops & Tunics,white,printed,quirky
55726,Women Tops & Tunics,pink,printed,quirky
55783,Women Tops & Tunics,pink,printed,quirky
55793,Women Tops & Tunics,black,printed,quirky
55796,Women Tops & Tunics,yellow,printed,graphic
55835,Women Tops & Tunics,blue,printed,floral
55856,Women Tops & Tunics,white,printed,graphic
55858,Women Tops & Tunics,white,printed,graphic
55872,Women Tops & Tunics,maroon,printed,quirky
55875,Women Tops & Tunics,blue,printed,graphic
55925,Women Tops & Tunics,black,printed,quirky
56019,Women Tops & Tunics,white,printed,floral
56044,Women Tops & Tunics,black,printed,graphic
56099,Women Tops & Tunics,white,printed,graphic
56106,Women Tops & Tunics,blue,printed,floral
56152,Women Tops & Tunics,pink,printed,quirky
56213,Women Tops & Tunics,black,printed,floral
56242,Women Tops & Tunics,yellow,printed,quirky
56479,Women Tops & Tunics,pink,printed,graphic
56480,Women Tops & Tunics,red,printed,quirky
56482,Women Tops & Tunics,black,printed,graphic
56497,Women Tops & Tunics,white,printed,graphic
56498,Women Tops & Tunics,white,printed,quirky
56568,Women Tops & Tunics,pink,printed,graphic
56601,Women Tops & Tunics,red,printed,floral
56606,Women Tops & Tunics,default,printed,quirky
56655,Women Tops & Tunics,multicolor,solid,floral
56660,Women Tops & Tunics,multicolor,printed,quirky
56663,Women Tops & Tunics,black,printed,graphic
56723,Women Tops & Tunics,white,printed,graphic
56807,Women Tops & Tunics,default,printed,graphic
56846,Women Tops & Tunics,yellow,printed,quirky
56847,Women Tops & Tunics,pink,printed,quirky
56906,Women Tops & Tunics,default,printed,quirky
56973,Women Tops & Tunics,white,printed,graphic
56979,Women Tops & Tunics,multicolor,default,floral
57089,Women Tops & Tunics,multicolor,printed,quirky
57091,Women Tops & Tunics,maroon,printed,quirky
57093,Women Tops & Tunics,black,printed,graphic
57156,Women Tops & Tunics,default,printed,quirky
57181,Women Tops & Tunics,white,printed,graphic
57186,Women Tops & Tunics,black,printed,floral
57240,Women Tops & Tunics,white,printed,graphic
57247,Women Tops & Tunics,yellow,printed,quirky
57358,Women Tops & Tunics,yellow,printed,quirky
57368,Women Tops & Tunics,yellow,printed,graphic
57373,Women Tops & Tunics,black,printed,quirky
57410,Women Tops & Tunics,pink,printed,floral
57446,Women Tops & Tunics,pink,printed,graphic
57456,Women Tops & Tunics,green,printed,quirky
57529,Women Tops & Tunics,white,printed,quirky
57549,Women Tops & Tunics,red,printed,quirky
57772,Women Tops & Tunics,green,printed,floral
57867,Women Tops & Tunics,black,printed,quirky
57889,Women Tops & Tunics,yellow,printed,quirky
57909,Women Tops & Tunics,black,printed,quirky
57927,Women Tops & Tunics,black,printed,graphic
57934,Women Tops & Tunics,white,printed,graphic
57953,Women Tops & Tunics,multicolor,printed,floral
58043,Women Tops & Tunics,maroon,printed,quirky
58051,Women Tops & Tunics,white,printed,quirky
58121,Women Tops & Tunics,white,printed,quirky
58164,Women Tops & Tunics,pink,default,floral
58183,Women Tops & Tunics,white,printed,graphic
58191,Women Tops & Tunics,white,printed,quirky
58213,Women Tops & Tunics,white,printed,quirky
58217,Women Tops & Tunics,white,printed,quirky
58262,Women Tops & Tunics,multicolor,printed,quirky
58278,Women Tops & Tunics,white,printed,graphic
58338,Women Tops & Tunics,white,printed,floral
58361,Women Tops & Tunics,default,printed,floral
58391,Women Tops & Tunics,default,printed,floral
58401,Women Tops & Tunics,white,printed,graphic
58442,Women Tops & Tunics,white,printed,graphic
58451,Women Tops & Tunics,black,printed,quirky
58456,Women Tops & Tunics,green,printed,graphic
58498,Women Tops & Tunics,white,printed,floral
58515,Women Tops & Tunics,yellow,printed,quirky
58605,Women Tops & Tunics,yellow,printed,quirky
58614,Women Tops & Tunics,default,printed,quirky
58633,Women Tops & Tunics,red,printed,quirky
58691,Women Tops & Tunics,yellow,printed,graphic
58746,Women Tops & Tunics,white,printed,quirky
58752,Women Tops & Tunics,blue,default,floral
58816,Women Tops & Tunics,multicolor,printed,floral
58833,Women Tops & Tunics,black,printed,floral
58852,Women Tops & Tunics,black,printed,floral
58860,Women Tops & Tunics,default,printed,quirky
58908,Women Tops & Tunics,black,printed,quirky
58913,Women Tops & Tunics,yellow,printed,quirky
58934,Women Tops & Tunics,yellow,printed,graphic
58935,Women Tops & Tunics,pink,printed,floral
58959,Women Tops & Tunics,white,printed,quirky
59001,Women Tops & Tunics,white,printed,graphic
59024,Women Tops & Tunics,maroon,printed,graphic
59026,Women Tops & Tunics,pink,printed,graphic
59103,Women Tops & Tunics,default,printed,floral
59207,Women Tops & Tunics,pink,printed,graphic
59282,Women Tops & Tunics,pink,printed,quirky
59283,Women Tops & Tunics,peach,printed,quirky
59295,Women Tops & Tunics,yellow,printed,quirky
59321,Women Tops & Tunics,white,printed,graphic
59357,Women Tops & Tunics,black,printed,quirky
59393,Women Tops & Tunics,pink,printed,graphic
59445,Women Tops & Tunics,white,printed,quirky
59451,Women Tops & Tunics,black,printed,quirky
59472,Women Tops & Tunics,pink,printed,quirky
59512,Women Tops & Tunics,black,printed,quirky
59513,Women Tops & Tunics,pink,printed,graphic
59521,Women Tops & Tunics,default,printed,floral
59542,Women Tops & Tunics,white,printed,graphic
59556,Women Tops & Tunics,white,printed,floral
59573,Women Tops & Tunics,white,printed,quirky
59582,Women Tops & Tunics,green,printed,graphic
59591,Women Tops & Tunics,maroon,printed,floral
59602,Women Tops & Tunics,pink,printed,floral
59616,Women Tops & Tunics,default,printed,floral
59641,Women Tops & Tunics,white,printed,quirky
59711,Women Tops & Tunics,white,printed,quirky
59717,Women Tops & Tunics,multicolor,printed,quirky
59738,Women Tops & Tunics,default,default,quirky
59743,Women Tops & Tunics,green,printed,quirky
59744,Women Tops & Tunics,black,printed,quirky
59767,Women Tops & Tunics,pink,printed,quirky
59790,Women Tops & Tunics,black,printed,quirky
59835,Women Tops & Tunics,white,printed,quirky
59849,Women Tops & Tunics,multicolor,printed,quirky
59852,Women Tops & Tunics,maroon,printed,graphic
59861,Women Tops & Tunics,navy blue,printed,floral
59897,Women Tops & Tunics,black,printed,floral
59992,Women Tops & Tunics,pink,printed,graphic
59996,Women Tops & Tunics,black,printed,graphic
60019,Women Tops & Tunics,white,printed,quirky
60021,Women Tops & Tunics,white,printed,floral
60040,Women Tops & Tunics,pink,printed,graphic
60041,Women Tops & Tunics,yellow,printed,graphic
60080,Women Tops & Tunics,black,printed,floral
60090,Women Tops & Tunics,green,printed,floral
