id,Category,neck_collar,occassion,surface_styling
54263,Women Tops & Tunics,round neck,casual,
54277,Women Tops & Tunics,round neck,casual,
54281,Women Tops & Tunics,high,casual,
54284,Women Tops & Tunics,stylised,casual,
54285,Women Tops & Tunics,round neck,casual,
54287,Women Tops & Tunics,round neck,casual,
54289,Women Tops & Tunics,round neck,casual,
54298,Women Tops & Tunics,sweetheart neck,casual,
54299,Women Tops & Tunics,round neck,casual,
54303,Women Tops & Tunics,round neck,casual,
54308,Women Tops & Tunics,default,casual,
54313,Women Tops & Tunics,sweetheart neck,casual,
54317,Women Tops & Tunics,round neck,party,
54318,Women Tops & Tunics,round neck,casual,
54320,Women Tops & Tunics,round neck,casual,
54322,Women Tops & Tunics,default,casual,
54336,Women Tops & Tunics,high,casual,
54337,Women Tops & Tunics,round neck,casual,
54338,Women Tops & Tunics,round neck,casual,
54339,Women Tops & Tunics,round neck,casual,
54343,Women Tops & Tunics,high,casual,
54353,Women Tops & Tunics,default,casual,
54357,Women Tops & Tunics,sweetheart neck,casual,
54367,Women Tops & Tunics,square neck,casual,
54370,Women Tops & Tunics,round neck,casual,
54374,Women Tops & Tunics,round neck,casual,
54375,Women Tops & Tunics,round neck,casual,
54376,Women Tops & Tunics,round neck,casual,
54377,Women Tops & Tunics,round neck,casual,
54385,Women Tops & Tunics,round neck,casual,
54386,Women Tops & Tunics,round neck,casual,
54387,Women Tops & Tunics,round neck,casual,
54392,Women Tops & Tunics,round neck,,applique
54396,Women Tops & Tunics,round neck,casual,
54398,Women Tops & Tunics,round neck,casual,
54399,Women Tops & Tunics,round neck,casual,
54400,Women Tops & Tunics,round neck,casual,
54401,Women Tops & Tunics,high,casual,
54403,Women Tops & Tunics,round neck,casual,
54406,Women Tops & Tunics,default,casual,
54412,Women Tops & Tunics,round neck,casual,
54414,Women Tops & Tunics,round neck,casual,
54416,Women Tops & Tunics,round neck,casual,
54423,Women Tops & Tunics,sweetheart neck,casual,
54427,Women Tops & Tunics,square neck,casual,
54428,Women Tops & Tunics,round neck,casual,
54431,Women Tops & Tunics,square neck,casual,
54432,Women Tops & Tunics,default,casual,
54433,Women Tops & Tunics,high,casual,
54434,Women Tops & Tunics,round neck,casual,
54436,Women Tops & Tunics,round neck,casual,
54437,Women Tops & Tunics,round neck,casual,
54440,Women Tops & Tunics,default,casual,
54444,Women Tops & Tunics,sweetheart neck,casual,
54456,Women Tops & Tunics,high,casual,
54465,Women Tops & Tunics,high,casual,
54484,Women Tops & Tunics,sweetheart neck,casual,
54486,Women Tops & Tunics,v-neck,casual,
54489,Women Tops & Tunics,round neck,casual,
54493,Women Tops & Tunics,round neck,casual,
54496,Women Tops & Tunics,round neck,casual,
54498,Women Tops & Tunics,round neck,casual,
54501,Women Tops & Tunics,round neck,casual,
54509,Women Tops & Tunics,default,casual,
54523,Women Tops & Tunics,round neck,casual,
54528,Women Tops & Tunics,round neck,casual,
54531,Women Tops & Tunics,round neck,casual,
54532,Women Tops & Tunics,round neck,casual,
54534,Women Tops & Tunics,v-neck,casual,
54535,Women Tops & Tunics,round neck,casual,
54537,Women Tops & Tunics,round neck,casual,
54542,Women Tops & Tunics,high,casual,
54544,Women Tops & Tunics,round neck,casual,
54549,Women Tops & Tunics,round neck,casual,
54553,Women Tops & Tunics,round neck,casual,
54555,Women Tops & Tunics,default,casual,
54557,Women Tops & Tunics,default,casual,
54558,Women Tops & Tunics,v-neck,casual,
54567,Women Tops & Tunics,round neck,casual,
54568,Women Tops & Tunics,default,casual,
54579,Women Tops & Tunics,round neck,casual,
54580,Women Tops & Tunics,round neck,casual,
54581,Women Tops & Tunics,round neck,casual,
54583,Women Tops & Tunics,round neck,casual,
54591,Women Tops & Tunics,round neck,casual,
54603,Women Tops & Tunics,v-neck,casual,
54604,Women Tops & Tunics,high,casual,
54605,Women Tops & Tunics,round neck,casual,
54606,Women Tops & Tunics,round neck,casual,
54610,Women Tops & Tunics,round neck,casual,
54612,Women Tops & Tunics,round neck,casual,
54619,Women Tops & Tunics,round neck,casual,
54640,Women Tops & Tunics,round neck,casual,
54653,Women Tops & Tunics,high,casual,
54654,Women Tops & Tunics,stylised,casual,
54655,Women Tops & Tunics,round neck,casual,
54662,Women Tops & Tunics,stylised,casual,
54674,Women Tops & Tunics,round neck,casual,
54676,Women Tops & Tunics,round neck,casual,
54677,Women Tops & Tunics,high,casual,
54680,Women Tops & Tunics,round neck,casual,
54684,Women Tops & Tunics,round neck,casual,
54692,Women Tops & Tunics,default,casual,
54694,Women Tops & Tunics,round neck,casual,
54706,Women Tops & Tunics,round neck,casual,
54715,Women Tops & Tunics,round neck,casual,
54716,Women Tops & Tunics,round neck,casual,
54717,Women Tops & Tunics,round neck,casual,
54720,Women Tops & Tunics,default,casual,
54722,Women Tops & Tunics,v-neck,casual,
54724,Women Tops & Tunics,round neck,casual,
54739,Women Tops & Tunics,round neck,party,
54740,Women Tops & Tunics,default,casual,
54747,Women Tops & Tunics,v-neck,casual,
54758,Women Tops & Tunics,round neck,casual,
54759,Women Tops & Tunics,high,casual,
54764,Women Tops & Tunics,sweetheart neck,casual,
54770,Women Tops & Tunics,round neck,casual,
54776,Women Tops & Tunics,round neck,casual,
54788,Women Tops & Tunics,round neck,party,
54799,Women Tops & Tunics,high,casual,
54803,Women Tops & Tunics,high,casual,
54805,Women Tops & Tunics,round neck,casual,
54806,Women Tops & Tunics,stylised,casual,
54807,Women Tops & Tunics,high,casual,
54813,Women Tops & Tunics,default,casual,
54823,Women Tops & Tunics,round neck,casual,
54829,Women Tops & Tunics,round neck,casual,
54836,Women Tops & Tunics,round neck,casual,
54839,Women Tops & Tunics,round neck,casual,
54840,Women Tops & Tunics,default,casual,
54842,Women Tops & Tunics,default,casual,
54846,Women Tops & Tunics,round neck,casual,
54859,Women Tops & Tunics,round neck,casual,
54870,Women Tops & Tunics,round neck,casual,
54872,Women Tops & Tunics,round neck,casual,
54879,Women Tops & Tunics,round neck,casual,
54883,Women Tops & Tunics,round neck,casual,
54885,Women Tops & Tunics,round neck,casual,
54891,Women Tops & Tunics,default,casual,
54892,Women Tops & Tunics,round neck,casual,
54899,Women Tops & Tunics,high,casual,
54900,Women Tops & Tunics,default,casual,
54904,Women Tops & Tunics,round neck,casual,
54914,Women Tops & Tunics,round neck,casual,
54915,Women Tops & Tunics,high,casual,
54922,Women Tops & Tunics,round neck,casual,
54923,Women Tops & Tunics,high,casual,
54924,Women Tops & Tunics,square neck,casual,
54928,Women Tops & Tunics,high,casual,
54932,Women Tops & Tunics,square neck,casual,
54936,Women Tops & Tunics,round neck,casual,
54937,Women Tops & Tunics,stylised,casual,
54948,Women Tops & Tunics,round neck,casual,
54949,Women Tops & Tunics,round neck,casual,
54952,Women Tops & Tunics,round neck,casual,
54953,Women Tops & Tunics,round neck,casual,
54961,Women Tops & Tunics,round neck,casual,
54964,Women Tops & Tunics,round neck,casual,
54965,Women Tops & Tunics,round neck,casual,
54967,Women Tops & Tunics,round neck,casual,
54968,Women Tops & Tunics,v-neck,casual,
54976,Women Tops & Tunics,default,casual,
54977,Women Tops & Tunics,stylised,casual,
54982,Women Tops & Tunics,round neck,casual,
54984,Women Tops & Tunics,round neck,casual,
54986,Women Tops & Tunics,round neck,party,
54987,Women Tops & Tunics,round neck,casual,
54999,Women Tops & Tunics,sweetheart neck,casual,
55004,Women Tops & Tunics,round neck,casual,
55010,Women Tops & Tunics,round neck,casual,
55012,Women Tops & Tunics,round neck,casual,
55019,Women Tops & Tunics,round neck,casual,
55020,Women Tops & Tunics,round neck,casual,
55026,Women Tops & Tunics,round neck,casual,
55027,Women Tops & Tunics,round neck,casual,
55034,Women Tops & Tunics,round neck,casual,
55040,Women Tops & Tunics,round neck,casual,
55041,Women Tops & Tunics,high,casual,
55047,Women Tops & Tunics,high,casual,
55048,Women Tops & Tunics,default,casual,
55053,Women Tops & Tunics,sweetheart neck,casual,
55054,Women Tops & Tunics,high,casual,
55058,Women Tops & Tunics,default,casual,
55063,Women Tops & Tunics,high,casual,
55065,Women Tops & Tunics,sweetheart neck,casual,
55067,Women Tops & Tunics,round neck,casual,
55069,Women Tops & Tunics,round neck,casual,
55073,Women Tops & Tunics,round neck,casual,
55082,Women Tops & Tunics,round neck,casual,
55086,Women Tops & Tunics,sweetheart neck,casual,
55089,Women Tops & Tunics,v-neck,casual,
55090,Women Tops & Tunics,round neck,casual,
55092,Women Tops & Tunics,round neck,casual,
55093,Women Tops & Tunics,round neck,casual,
55095,Women Tops & Tunics,high,casual,
55096,Women Tops & Tunics,round neck,casual,
55100,Women Tops & Tunics,default,casual,
55107,Women Tops & Tunics,round neck,casual,
55112,Women Tops & Tunics,high,casual,
55113,Women Tops & Tunics,high,casual,
55119,Women Tops & Tunics,round neck,casual,
55120,Women Tops & Tunics,round neck,casual,
55121,Women Tops & Tunics,round neck,casual,
55124,Women Tops & Tunics,round neck,casual,
55125,Women Tops & Tunics,round neck,casual,
55127,Women Tops & Tunics,round neck,casual,
55130,Women Tops & Tunics,round neck,casual,
55131,Women Tops & Tunics,round neck,casual,
55136,Women Tops & Tunics,round neck,casual,
55138,Women Tops & Tunics,round neck,casual,
55141,Women Tops & Tunics,round neck,casual,
55150,Women Tops & Tunics,round neck,casual,
55151,Women Tops & Tunics,high,casual,
55165,Women Tops & Tunics,v-neck,casual,
55167,Women Tops & Tunics,round neck,party,
55173,Women Tops & Tunics,round neck,casual,
55175,Women Tops & Tunics,round neck,casual,
55177,Women Tops & Tunics,default,casual,
55185,Women Tops & Tunics,default,casual,
55198,Women Tops & Tunics,round neck,casual,
55201,Women Tops & Tunics,default,casual,
55204,Women Tops & Tunics,round neck,casual,
55205,Women Tops & Tunics,default,casual,
55206,Women Tops & Tunics,round neck,casual,
55210,Women Tops & Tunics,round neck,casual,
55214,Women Tops & Tunics,stylised,casual,
55218,Women Tops & Tunics,round neck,casual,
55219,Women Tops & Tunics,round neck,casual,
55220,Women Tops & Tunics,stylised,casual,
55224,Women Tops & Tunics,round neck,casual,
55227,Women Tops & Tunics,round neck,casual,
55229,Women Tops & Tunics,round neck,casual,
55231,Women Tops & Tunics,sweetheart neck,casual,
55233,Women Tops & Tunics,default,casual,
55238,Women Tops & Tunics,round neck,casual,
55240,Women Tops & Tunics,square neck,casual,
55246,Women Tops & Tunics,square neck,casual,
55247,Women Tops & Tunics,round neck,casual,
55249,Women Tops & Tunics,v-neck,casual,
55253,Women Tops & Tunics,round neck,casual,
55254,Women Tops & Tunics,round neck,casual,
55255,Women Tops & Tunics,default,casual,
55258,Women Tops & Tunics,stylised,casual,
55259,Women Tops & Tunics,round neck,casual,
55263,Women Tops & Tunics,round neck,casual,
55265,Women Tops & Tunics,default,,default
55275,Women Tops & Tunics,round neck,casual,
55278,Women Tops & Tunics,round neck,casual,
55281,Women Tops & Tunics,round neck,casual,
55284,Women Tops & Tunics,round neck,casual,
55286,Women Tops & Tunics,square neck,casual,
55287,Women Tops & Tunics,round neck,casual,
55289,Women Tops & Tunics,round neck,casual,
55290,Women Tops & Tunics,default,casual,
55292,Women Tops & Tunics,round neck,casual,
55308,Women Tops & Tunics,round neck,casual,
55313,Women Tops & Tunics,sweetheart neck,casual,
55318,Women Tops & Tunics,round neck,casual,
55319,Women Tops & Tunics,round neck,casual,
55325,Women Tops & Tunics,round neck,casual,
55334,Women Tops & Tunics,default,casual,
55338,Women Tops & Tunics,round neck,casual,
55358,Women Tops & Tunics,round neck,casual,
55364,Women Tops & Tunics,default,casual,
55367,Women Tops & Tunics,round neck,casual,
55382,Women Tops & Tunics,round neck,casual,
55384,Women Tops & Tunics,round neck,casual,
55386,Women Tops & Tunics,round neck,casual,
55394,Women Tops & Tunics,round neck,casual,
55401,Women Tops & Tunics,round neck,casual,
55406,Women Tops & Tunics,square neck,casual,
55407,Women Tops & Tunics,v-neck,casual,
55412,Women Tops & Tunics,round neck,casual,
55421,Women Tops & Tunics,round neck,casual,
55423,Women Tops & Tunics,round neck,casual,
55426,Women Tops & Tunics,round neck,casual,
55427,Women Tops & Tunics,default,casual,
55429,Women Tops & Tunics,round neck,casual,
55433,Women Tops & Tunics,round neck,casual,
55434,Women Tops & Tunics,round neck,casual,
55442,Women Tops & Tunics,v-neck,casual,
55444,Women Tops & Tunics,round neck,casual,
55445,Women Tops & Tunics,round neck,casual,
55449,Women Tops & Tunics,round neck,,waist tie-ups
55460,Women Tops & Tunics,round neck,casual,
55461,Women Tops & Tunics,high,casual,
55463,Women Tops & Tunics,round neck,casual,
55467,Women Tops & Tunics,round neck,casual,
55479,Women Tops & Tunics,v-neck,casual,
55480,Women Tops & Tunics,round neck,casual,
55481,Women Tops & Tunics,round neck,,applique
55495,Women Tops & Tunics,round neck,casual,
55500,Women Tops & Tunics,round neck,casual,
55511,Women Tops & Tunics,round neck,casual,
55512,Women Tops & Tunics,v-neck,casual,
55515,Women Tops & Tunics,round neck,casual,
55535,Women Tops & Tunics,round neck,party,
55539,Women Tops & Tunics,round neck,party,
55540,Women Tops & Tunics,round neck,casual,
55542,Women Tops & Tunics,round neck,casual,
55543,Women Tops & Tunics,round neck,casual,
55544,Women Tops & Tunics,stylised,casual,
55546,Women Tops & Tunics,round neck,casual,
55547,Women Tops & Tunics,default,casual,
55550,Women Tops & Tunics,round neck,casual,
55552,Women Tops & Tunics,round neck,casual,
55553,Women Tops & Tunics,round neck,casual,
55557,Women Tops & Tunics,stylised,casual,
55561,Women Tops & Tunics,round neck,casual,
55564,Women Tops & Tunics,round neck,casual,
55565,Women Tops & Tunics,v-neck,casual,
55567,Women Tops & Tunics,round neck,casual,
55574,Women Tops & Tunics,round neck,casual,
55581,Women Tops & Tunics,round neck,casual,
55585,Women Tops & Tunics,sweetheart neck,casual,
55588,Women Tops & Tunics,sweetheart neck,casual,
55589,Women Tops & Tunics,default,casual,
55591,Women Tops & Tunics,round neck,casual,
55595,Women Tops & Tunics,round neck,casual,
55597,Women Tops & Tunics,round neck,casual,
55598,Women Tops & Tunics,round neck,casual,
55599,Women Tops & Tunics,round neck,casual,
55602,Women Tops & Tunics,square neck,casual,
55609,Women Tops & Tunics,sweetheart neck,casual,
55615,Women Tops & Tunics,square neck,casual,
55618,Women Tops & Tunics,round neck,casual,
55623,Women Tops & Tunics,default,casual,
55626,Women Tops & Tunics,round neck,casual,
55630,Women Tops & Tunics,round neck,casual,
55633,Women Tops & Tunics,sweetheart neck,casual,
55638,Women Tops & Tunics,stylised,casual,
55640,Women Tops & Tunics,round neck,casual,
55646,Women Tops & Tunics,square neck,casual,
55650,Women Tops & Tunics,round neck,casual,
55652,Women Tops & Tunics,round neck,casual,
55658,Women Tops & Tunics,round neck,casual,
55667,Women Tops & Tunics,round neck,casual,
55670,Women Tops & Tunics,round neck,casual,
55674,Women Tops & Tunics,stylised,casual,
55681,Women Tops & Tunics,v-neck,casual,
55697,Women Tops & Tunics,round neck,casual,
55700,Women Tops & Tunics,round neck,casual,
55704,Women Tops & Tunics,default,casual,
55710,Women Tops & Tunics,round neck,casual,
55713,Women Tops & Tunics,default,casual,
55724,Women Tops & Tunics,round neck,casual,
55725,Women Tops & Tunics,round neck,casual,
55732,Women Tops & Tunics,round neck,casual,
55734,Women Tops & Tunics,round neck,casual,
55735,Women Tops & Tunics,round neck,casual,
55746,Women Tops & Tunics,round neck,casual,
55748,Women Tops & Tunics,round neck,casual,
55749,Women Tops & Tunics,round neck,casual,
55750,Women Tops & Tunics,sweetheart neck,casual,
55757,Women Tops & Tunics,round neck,casual,
55762,Women Tops & Tunics,round neck,casual,
55765,Women Tops & Tunics,stylised,casual,
55766,Women Tops & Tunics,round neck,casual,
55769,Women Tops & Tunics,round neck,casual,
55770,Women Tops & Tunics,round neck,casual,
55775,Women Tops & Tunics,sweetheart neck,casual,
55780,Women Tops & Tunics,round neck,casual,
55781,Women Tops & Tunics,round neck,casual,
55782,Women Tops & Tunics,round neck,casual,
55786,Women Tops & Tunics,square neck,casual,
55789,Women Tops & Tunics,round neck,casual,
55794,Women Tops & Tunics,round neck,casual,
55801,Women Tops & Tunics,round neck,casual,
55804,Women Tops & Tunics,round neck,casual,
55805,Women Tops & Tunics,round neck,casual,
55806,Women Tops & Tunics,default,casual,
55808,Women Tops & Tunics,v-neck,casual,
55824,Women Tops & Tunics,round neck,casual,
55825,Women Tops & Tunics,high,casual,
55829,Women Tops & Tunics,high,casual,
55834,Women Tops & Tunics,round neck,casual,
55844,Women Tops & Tunics,default,casual,
55851,Women Tops & Tunics,round neck,casual,
55861,Women Tops & Tunics,round neck,casual,
